flow_id,packet_count,total_bytes,avg_packet_size,avg_packet_rate,avg_inter_packet_time,endpoint_a,endpoint_b,_ws.col.Protocol,protocol_type,srcport,dstport,direction_packet_count_a_to_b,direction_packet_count_b_to_a,direction_total_bytes_a_to_b,direction_total_bytes_b_to_a
10.10.10.30:50718.0-10.10.10.6:80.0|TCP,11,1815,165.0,627.6675872457947,0.0015932,10.10.10.30:50718.0,10.10.10.6:80.0,TCP,TCP,50718.0,80.0,6.0,5.0,605.0,1210.0
10.10.10.30:50731.0-10.10.10.6:80.0|TCP,17,4003,235.47058823529412,1099.8831374166493,0.0009091875000000001,10.10.10.30:50731.0,10.10.10.6:80.0,TCP,TCP,50731.0,80.0,9.0,8.0,795.0,3208.0
10.10.10.30:50738.0-10.10.10.6:80.0|TCP,11,1828,166.1818181818182,509.91790321758197,0.0019611,10.10.10.30:50738.0,10.10.10.6:80.0,TCP,TCP,50738.0,80.0,6.0,5.0,606.0,1222.0
10.10.10.30:50751.0-10.10.10.6:80.0|TCP,11,1829,166.27272727272728,368.2291858452701,0.0027157,10.10.10.30:50751.0,10.10.10.6:80.0,TCP,TCP,50751.0,80.0,6.0,5.0,606.0,1223.0
10.10.10.30:50753.0-10.10.10.6:80.0|TCP,11,1815,165.0,449.9437570303712,0.0022225,10.10.10.30:50753.0,10.10.10.6:80.0,TCP,TCP,50753.0,80.0,6.0,5.0,606.0,1209.0
10.10.10.30:50758.0-10.10.10.6:80.0|TCP,11,1816,165.0909090909091,442.38000442380013,0.0022605,10.10.10.30:50758.0,10.10.10.6:80.0,TCP,TCP,50758.0,80.0,6.0,5.0,606.0,1210.0
10.10.10.30:50763.0-10.10.10.6:80.0|TCP,14,1919,137.07142857142858,361.4022406938922,0.0027670000000000004,10.10.10.30:50763.0,10.10.10.6:80.0,TCP,TCP,50763.0,80.0,7.0,7.0,1004.0,915.0
10.10.10.30:50764.0-10.10.10.6:80.0|TCP,10,1324,132.4,557.1720423450752,0.001794777777777778,10.10.10.30:50764.0,10.10.10.6:80.0,TCP,TCP,50764.0,80.0,5.0,5.0,543.0,781.0
10.10.10.30:50768.0-10.10.10.6:80.0|TCP,11,1827,166.0909090909091,673.3553296074339,0.0014851,10.10.10.30:50768.0,10.10.10.6:80.0,TCP,TCP,50768.0,80.0,6.0,5.0,605.0,1222.0
10.10.10.30:50771.0-10.10.10.6:80.0|TCP,11,1829,166.27272727272728,465.78788019935723,0.0021468999999999998,10.10.10.30:50771.0,10.10.10.6:80.0,TCP,TCP,50771.0,80.0,6.0,5.0,606.0,1223.0
10.10.10.30:50777.0-10.10.10.6:80.0|TCP,11,1815,165.0,575.2746936662256,0.0017383,10.10.10.30:50777.0,10.10.10.6:80.0,TCP,TCP,50777.0,80.0,6.0,5.0,606.0,1209.0
10.10.10.30:50784.0-10.10.10.6:80.0|TCP,10,1324,132.4,412.4656278643447,0.0024244444444444443,10.10.10.30:50784.0,10.10.10.6:80.0,TCP,TCP,50784.0,80.0,5.0,5.0,543.0,781.0
10.10.10.30:50794.0-10.10.10.6:80.0|TCP,11,1828,166.1818181818182,459.74897705852607,0.0021751,10.10.10.30:50794.0,10.10.10.6:80.0,TCP,TCP,50794.0,80.0,6.0,5.0,606.0,1222.0
10.10.10.30:50796.0-10.10.10.6:80.0|TCP,11,1829,166.27272727272728,459.43214187264545,0.0021766,10.10.10.30:50796.0,10.10.10.6:80.0,TCP,TCP,50796.0,80.0,6.0,5.0,606.0,1223.0
10.10.10.30:50797.0-10.10.10.6:80.0|TCP,10,1323,132.3,241.5070037031074,0.004140666666666667,10.10.10.30:50797.0,10.10.10.6:80.0,TCP,TCP,50797.0,80.0,5.0,5.0,542.0,781.0
10.10.10.30:50798.0-10.10.10.6:80.0|TCP,11,1606,146.0,515.9426271798576,0.0019382,10.10.10.30:50798.0,10.10.10.6:80.0,TCP,TCP,50798.0,80.0,6.0,5.0,604.0,1002.0
10.10.10.30:50800.0-10.10.10.6:80.0|TCP,11,1815,165.0,685.3070175438596,0.0014592,10.10.10.30:50800.0,10.10.10.6:80.0,TCP,TCP,50800.0,80.0,6.0,5.0,606.0,1209.0
10.10.10.30:50801.0-10.10.10.6:80.0|TCP,12,1892,157.66666666666666,924.1367722422917,0.001082090909090909,10.10.10.30:50801.0,10.10.10.6:80.0,TCP,TCP,50801.0,80.0,6.0,6.0,619.0,1273.0
10.10.10.30:50804.0-10.10.10.6:80.0|TCP,14,1805,128.92857142857142,656.3336194274751,0.0015236153846153845,10.10.10.30:50804.0,10.10.10.6:80.0,TCP,TCP,50804.0,80.0,7.0,7.0,789.0,1016.0
10.10.10.30:50810.0-10.10.10.6:80.0|TCP,11,1813,164.8181818181818,664.4076805527873,0.0015051,10.10.10.30:50810.0,10.10.10.6:80.0,TCP,TCP,50810.0,80.0,6.0,5.0,604.0,1209.0
10.10.10.30:50812.0-10.10.10.6:80.0|TCP,11,1829,166.27272727272728,665.1147322913203,0.0015035,10.10.10.30:50812.0,10.10.10.6:80.0,TCP,TCP,50812.0,80.0,6.0,5.0,606.0,1223.0
10.10.10.30:50820.0-10.10.10.6:80.0|TCP,10,1323,132.3,217.31781523156417,0.004601555555555556,10.10.10.30:50820.0,10.10.10.6:80.0,TCP,TCP,50820.0,80.0,5.0,5.0,542.0,781.0
10.10.10.30:50821.0-10.10.10.6:80.0|TCP,11,1828,166.1818181818182,491.81134116952734,0.0020333,10.10.10.30:50821.0,10.10.10.6:80.0,TCP,TCP,50821.0,80.0,6.0,5.0,605.0,1223.0
10.10.10.30:50823.0-10.10.10.6:80.0|TCP,10,1352,135.2,645.9484676666906,0.001548111111111111,10.10.10.30:50823.0,10.10.10.6:80.0,TCP,TCP,50823.0,80.0,5.0,5.0,544.0,808.0
10.10.10.30:50831.0-10.10.10.6:80.0|TCP,14,1919,137.07142857142858,365.77473903379195,0.0027339230769230765,10.10.10.30:50831.0,10.10.10.6:80.0,TCP,TCP,50831.0,80.0,7.0,7.0,1004.0,915.0
10.10.10.30:50836.0-10.10.10.6:80.0|TCP,11,1829,166.27272727272728,466.41791044776113,0.002144,10.10.10.30:50836.0,10.10.10.6:80.0,TCP,TCP,50836.0,80.0,6.0,5.0,606.0,1223.0
10.10.10.30:50838.0-10.10.10.6:80.0|TCP,14,1804,128.85714285714286,653.2335058539772,0.0015308461538461537,10.10.10.30:50838.0,10.10.10.6:80.0,TCP,TCP,50838.0,80.0,7.0,7.0,789.0,1015.0
10.10.10.30:50853.0-10.10.10.6:80.0|TCP,14,3992,285.14285714285717,294.2174946248727,0.003398846153846154,10.10.10.30:50853.0,10.10.10.6:80.0,TCP,TCP,50853.0,80.0,7.0,7.0,676.0,3316.0
10.10.10.30:50856.0-10.10.10.6:80.0|TCP,11,1829,166.27272727272728,629.7625795075257,0.0015878999999999997,10.10.10.30:50856.0,10.10.10.6:80.0,TCP,TCP,50856.0,80.0,6.0,5.0,606.0,1223.0
10.10.10.30:50858.0-10.10.10.6:80.0|TCP,10,1324,132.4,777.7393708952644,0.0012857777777777776,10.10.10.30:50858.0,10.10.10.6:80.0,TCP,TCP,50858.0,80.0,5.0,5.0,543.0,781.0
10.10.10.30:50863.0-10.10.10.6:80.0|TCP,11,1608,146.1818181818182,790.3888713246916,0.0012652,10.10.10.30:50863.0,10.10.10.6:80.0,TCP,TCP,50863.0,80.0,6.0,5.0,606.0,1002.0
10.10.10.30:50888.0-10.10.10.6:80.0|TCP,11,1815,165.0,505.1015254066068,0.0019798,10.10.10.30:50888.0,10.10.10.6:80.0,TCP,TCP,50888.0,80.0,6.0,5.0,606.0,1209.0
10.10.10.30:50894.0-10.10.10.6:80.0|TCP,18,4244,235.77777777777777,954.0913682792683,0.0010481176470588235,10.10.10.30:50894.0,10.10.10.6:80.0,TCP,TCP,50894.0,80.0,9.0,9.0,796.0,3448.0
10.10.10.30:50900.0-10.10.10.6:80.0|TCP,11,1608,146.1818181818182,576.601510695958,0.0017343,10.10.10.30:50900.0,10.10.10.6:80.0,TCP,TCP,50900.0,80.0,6.0,5.0,606.0,1002.0
10.10.10.30:50902.0-10.10.10.6:80.0|TCP,10,1349,134.9,1122.754491017964,0.0008906666666666668,10.10.10.30:50902.0,10.10.10.6:80.0,TCP,TCP,50902.0,80.0,5.0,5.0,542.0,807.0
10.10.10.30:50918.0-10.10.10.6:80.0|TCP,10,1324,132.4,453.78913931326576,0.0022036666666666667,10.10.10.30:50918.0,10.10.10.6:80.0,TCP,TCP,50918.0,80.0,5.0,5.0,543.0,781.0
10.10.10.30:50938.0-10.10.10.6:80.0|TCP,11,1826,166.0,709.5721280068119,0.0014093,10.10.10.30:50938.0,10.10.10.6:80.0,TCP,TCP,50938.0,80.0,6.0,5.0,604.0,1222.0
10.10.10.30:50940.0-10.10.10.6:80.0|TCP,11,1828,166.1818181818182,486.49963512527376,0.0020555,10.10.10.30:50940.0,10.10.10.6:80.0,TCP,TCP,50940.0,80.0,6.0,5.0,606.0,1222.0
10.10.10.30:50942.0-10.10.10.6:80.0|TCP,11,1828,166.1818181818182,572.5409366769725,0.0017465999999999998,10.10.10.30:50942.0,10.10.10.6:80.0,TCP,TCP,50942.0,80.0,6.0,5.0,605.0,1223.0
10.10.10.30:50943.0-10.10.10.6:80.0|TCP,11,1829,166.27272727272728,480.9310825758669,0.0020793,10.10.10.30:50943.0,10.10.10.6:80.0,TCP,TCP,50943.0,80.0,6.0,5.0,606.0,1223.0
10.10.10.30:50950.0-10.10.10.6:80.0|TCP,11,1827,166.0909090909091,448.08890083792625,0.0022317,10.10.10.30:50950.0,10.10.10.6:80.0,TCP,TCP,50950.0,80.0,6.0,5.0,605.0,1222.0
10.10.10.30:50959.0-10.10.10.6:80.0|TCP,11,1606,146.0,962.0935154897055,0.0010394,10.10.10.30:50959.0,10.10.10.6:80.0,TCP,TCP,50959.0,80.0,6.0,5.0,604.0,1002.0
10.10.10.30:50987.0-10.10.10.6:80.0|TCP,11,1829,166.27272727272728,725.2157516861266,0.0013789,10.10.10.30:50987.0,10.10.10.6:80.0,TCP,TCP,50987.0,80.0,6.0,5.0,606.0,1223.0
10.10.10.30:51011.0-10.10.10.6:80.0|TCP,16,2087,130.4375,413.22314049586777,0.00242,10.10.10.30:51011.0,10.10.10.6:80.0,TCP,TCP,51011.0,80.0,8.0,8.0,1084.0,1003.0
10.10.10.30:51018.0-10.10.10.6:80.0|TCP,12,2070,172.5,384.1318619918983,0.0026032727272727275,10.10.10.30:51018.0,10.10.10.6:80.0,TCP,TCP,51018.0,80.0,6.0,6.0,685.0,1385.0
10.10.10.30:51033.0-10.10.10.6:80.0|TCP,11,1829,166.27272727272728,404.6617028164454,0.0024712000000000002,10.10.10.30:51033.0,10.10.10.6:80.0,TCP,TCP,51033.0,80.0,6.0,5.0,606.0,1223.0
10.10.10.30:51036.0-10.10.10.6:80.0|TCP,10,1423,142.3,995.4651034177637,0.0010045555555555556,10.10.10.30:51036.0,10.10.10.6:80.0,TCP,TCP,51036.0,80.0,5.0,5.0,610.0,813.0
10.10.10.30:51061.0-10.10.10.6:80.0|TCP,11,1816,165.0909090909091,508.4142559357364,0.0019668999999999997,10.10.10.30:51061.0,10.10.10.6:80.0,TCP,TCP,51061.0,80.0,6.0,5.0,606.0,1210.0
10.10.10.30:51062.0-10.10.10.6:80.0|TCP,11,1828,166.1818181818182,550.6607929515419,0.001816,10.10.10.30:51062.0,10.10.10.6:80.0,TCP,TCP,51062.0,80.0,6.0,5.0,605.0,1223.0
10.10.10.30:51078.0-10.10.10.6:80.0|TCP,11,1815,165.0,444.5827590806028,0.0022493,10.10.10.30:51078.0,10.10.10.6:80.0,TCP,TCP,51078.0,80.0,6.0,5.0,606.0,1209.0
10.10.10.30:51083.0-10.10.10.6:80.0|TCP,10,1325,132.5,606.2238986932507,0.0016495555555555556,10.10.10.30:51083.0,10.10.10.6:80.0,TCP,TCP,51083.0,80.0,5.0,5.0,544.0,781.0
10.10.10.30:51086.0-10.10.10.6:80.0|TCP,23,3723,161.8695652173913,1.2215144349516007e-05,81865.590073,10.10.10.30:51086.0,10.10.10.6:80.0,TCP,TCP,51086.0,80.0,12.0,11.0,1227.0,2496.0
10.10.10.30:51096.0-10.10.10.6:80.0|TCP,13,2687,206.69230769230768,636.4697146494112,0.0015711666666666667,10.10.10.30:51096.0,10.10.10.6:80.0,TCP,TCP,51096.0,80.0,7.0,6.0,664.0,2023.0
10.10.10.30:51101.0-10.10.10.6:80.0|TCP,11,1826,166.0,811.3590263691684,0.0012325,10.10.10.30:51101.0,10.10.10.6:80.0,TCP,TCP,51101.0,80.0,6.0,5.0,604.0,1222.0
10.10.10.30:51105.0-10.10.10.6:80.0|TCP,14,1924,137.42857142857142,350.0834814455755,0.0028564615384615386,10.10.10.30:51105.0,10.10.10.6:80.0,TCP,TCP,51105.0,80.0,7.0,7.0,1009.0,915.0
10.10.10.30:51106.0-10.10.10.6:80.0|TCP,22,3641,165.5,5.108805767950688e-05,19574.046174809522,10.10.10.30:51106.0,10.10.10.6:80.0,TCP,TCP,51106.0,80.0,12.0,10.0,1209.0,2432.0
10.10.10.30:51113.0-10.10.10.6:80.0|TCP,10,1352,135.2,633.3122229259025,0.0015789999999999999,10.10.10.30:51113.0,10.10.10.6:80.0,TCP,TCP,51113.0,80.0,5.0,5.0,544.0,808.0
10.10.10.30:51144.0-10.10.10.6:80.0|TCP,10,1324,132.4,501.2810515762504,0.001994888888888889,10.10.10.30:51144.0,10.10.10.6:80.0,TCP,TCP,51144.0,80.0,5.0,5.0,543.0,781.0
10.10.10.30:51157.0-10.10.10.6:80.0|TCP,17,2925,172.05882352941177,550.1306560308072,0.00181775,10.10.10.30:51157.0,10.10.10.6:80.0,TCP,TCP,51157.0,80.0,9.0,8.0,795.0,2130.0
10.10.10.30:51160.0-10.10.10.6:80.0|TCP,10,1444,144.4,856.2458376938446,0.0011678888888888889,10.10.10.30:51160.0,10.10.10.6:80.0,TCP,TCP,51160.0,80.0,5.0,5.0,607.0,837.0
10.10.10.30:51164.0-10.10.10.6:80.0|TCP,24,4628,192.83333333333334,1.6624900435374485e-05,60150.736173565216,10.10.10.30:51164.0,10.10.10.6:80.0,TCP,TCP,51164.0,80.0,13.0,11.0,1288.0,3340.0
10.10.10.30:51167.0-10.10.10.6:80.0|TCP,18,5752,319.55555555555554,716.272014831044,0.0013961176470588237,10.10.10.30:51167.0,10.10.10.6:80.0,TCP,TCP,51167.0,80.0,9.0,9.0,794.0,4958.0
10.10.10.30:51169.0-10.10.10.6:80.0|TCP,11,1815,165.0,542.0641803989594,0.0018448,10.10.10.30:51169.0,10.10.10.6:80.0,TCP,TCP,51169.0,80.0,6.0,5.0,605.0,1210.0
10.10.10.30:51174.0-10.10.10.6:80.0|TCP,13,2838,218.30769230769232,886.9835168896444,0.0011274166666666665,10.10.10.30:51174.0,10.10.10.6:80.0,TCP,TCP,51174.0,80.0,7.0,6.0,683.0,2155.0
10.10.10.30:51175.0-10.10.10.6:80.0|TCP,12,1894,157.83333333333334,633.5675613408594,0.0015783636363636362,10.10.10.30:51175.0,10.10.10.6:80.0,TCP,TCP,51175.0,80.0,6.0,6.0,621.0,1273.0
10.10.10.30:51186.0-10.10.10.6:80.0|TCP,22,3644,165.63636363636363,1.1704518211015698e-05,85437.09206747619,10.10.10.30:51186.0,10.10.10.6:80.0,TCP,TCP,51186.0,80.0,12.0,10.0,1211.0,2433.0
10.10.10.30:51189.0-10.10.10.6:80.0|TCP,18,3005,166.94444444444446,16.535999844367062,0.060474117647058824,10.10.10.30:51189.0,10.10.10.6:80.0,TCP,TCP,51189.0,80.0,10.0,8.0,868.0,2137.0
10.10.10.30:51196.0-10.10.10.6:80.0|TCP,11,1827,166.0909090909091,568.2141030740382,0.0017599,10.10.10.30:51196.0,10.10.10.6:80.0,TCP,TCP,51196.0,80.0,6.0,5.0,605.0,1222.0
10.10.10.30:51202.0-10.10.10.6:80.0|TCP,13,2837,218.23076923076923,564.3075476134494,0.0017720833333333332,10.10.10.30:51202.0,10.10.10.6:80.0,TCP,TCP,51202.0,80.0,7.0,6.0,682.0,2155.0
10.10.10.30:51210.0-10.10.10.6:80.0|TCP,10,1324,132.4,424.6885617214043,0.0023546666666666664,10.10.10.30:51210.0,10.10.10.6:80.0,TCP,TCP,51210.0,80.0,5.0,5.0,543.0,781.0
10.10.10.30:51211.0-10.10.10.6:80.0|TCP,13,2837,218.23076923076923,621.7294440702555,0.0016084166666666666,10.10.10.30:51211.0,10.10.10.6:80.0,TCP,TCP,51211.0,80.0,7.0,6.0,682.0,2155.0
10.10.10.30:51223.0-10.10.10.6:80.0|TCP,10,1352,135.2,608.2313982564034,0.001644111111111111,10.10.10.30:51223.0,10.10.10.6:80.0,TCP,TCP,51223.0,80.0,5.0,5.0,544.0,808.0
10.10.10.30:51233.0-10.10.10.6:80.0|TCP,23,4031,175.2608695652174,0.0002723553762115189,3671.6734360454543,10.10.10.30:51233.0,10.10.10.6:80.0,TCP,TCP,51233.0,80.0,12.0,11.0,1203.0,2828.0
10.10.10.30:51234.0-10.10.10.6:80.0|TCP,11,1829,166.27272727272728,470.47753469771817,0.0021255,10.10.10.30:51234.0,10.10.10.6:80.0,TCP,TCP,51234.0,80.0,6.0,5.0,606.0,1223.0
10.10.10.30:51251.0-10.10.10.6:80.0|TCP,22,3641,165.5,5.1118411970742806e-05,19562.423037952383,10.10.10.30:51251.0,10.10.10.6:80.0,TCP,TCP,51251.0,80.0,12.0,10.0,1209.0,2432.0
10.10.10.30:51252.0-10.10.10.6:80.0|TCP,11,1813,164.8181818181818,506.4060363599534,0.0019747000000000002,10.10.10.30:51252.0,10.10.10.6:80.0,TCP,TCP,51252.0,80.0,6.0,5.0,604.0,1209.0
10.10.10.30:51255.0-10.10.10.6:80.0|TCP,10,1352,135.2,497.787610619469,0.002008888888888889,10.10.10.30:51255.0,10.10.10.6:80.0,TCP,TCP,51255.0,80.0,5.0,5.0,544.0,808.0
10.10.10.30:51258.0-10.10.10.6:80.0|TCP,11,1829,166.27272727272728,490.38838760298165,0.0020392,10.10.10.30:51258.0,10.10.10.6:80.0,TCP,TCP,51258.0,80.0,6.0,5.0,606.0,1223.0
10.10.10.30:51266.0-10.10.10.6:80.0|TCP,13,2814,216.46153846153845,559.3362543115503,0.0017878333333333333,10.10.10.30:51266.0,10.10.10.6:80.0,TCP,TCP,51266.0,80.0,7.0,6.0,683.0,2131.0
10.10.10.30:51276.0-10.10.10.6:80.0|TCP,11,1816,165.0909090909091,673.5821096591675,0.0014846,10.10.10.30:51276.0,10.10.10.6:80.0,TCP,TCP,51276.0,80.0,6.0,5.0,606.0,1210.0
10.10.10.30:51283.0-10.10.10.6:80.0|TCP,11,1827,166.0909090909091,542.947116950809,0.0018418,10.10.10.30:51283.0,10.10.10.6:80.0,TCP,TCP,51283.0,80.0,6.0,5.0,605.0,1222.0
10.10.10.30:51286.0-10.10.10.6:80.0|TCP,14,1803,128.78571428571428,556.1259411362081,0.0017981538461538462,10.10.10.30:51286.0,10.10.10.6:80.0,TCP,TCP,51286.0,80.0,7.0,7.0,788.0,1015.0
10.10.10.30:51292.0-10.10.10.6:80.0|TCP,14,1666,119.0,296.01967392294375,0.003378153846153846,10.10.10.30:51292.0,10.10.10.6:80.0,TCP,TCP,51292.0,80.0,7.0,7.0,743.0,923.0
10.10.10.30:51297.0-10.10.10.6:80.0|TCP,13,2837,218.23076923076923,920.4571603896602,0.0010864166666666667,10.10.10.30:51297.0,10.10.10.6:80.0,TCP,TCP,51297.0,80.0,7.0,6.0,682.0,2155.0
10.10.10.30:51321.0-10.10.10.6:80.0|TCP,11,1815,165.0,1075.268817204301,0.0009299999999999999,10.10.10.30:51321.0,10.10.10.6:80.0,TCP,TCP,51321.0,80.0,6.0,5.0,605.0,1210.0
10.10.10.30:51342.0-10.10.10.6:80.0|TCP,10,1324,132.4,451.39933794763766,0.0022153333333333335,10.10.10.30:51342.0,10.10.10.6:80.0,TCP,TCP,51342.0,80.0,5.0,5.0,543.0,781.0
10.10.10.30:51351.0-10.10.10.6:80.0|TCP,11,1813,164.8181818181818,903.6688957166094,0.0011066,10.10.10.30:51351.0,10.10.10.6:80.0,TCP,TCP,51351.0,80.0,6.0,5.0,604.0,1209.0
10.10.10.30:51352.0-10.10.10.6:80.0|TCP,11,1829,166.27272727272728,593.0142916444287,0.0016863,10.10.10.30:51352.0,10.10.10.6:80.0,TCP,TCP,51352.0,80.0,6.0,5.0,606.0,1223.0
10.10.10.30:51354.0-10.10.10.6:80.0|TCP,12,2972,247.66666666666666,285.26231166204195,0.0035055454545454543,10.10.10.30:51354.0,10.10.10.6:80.0,TCP,TCP,51354.0,80.0,6.0,6.0,596.0,2376.0
10.10.10.30:51376.0-10.10.10.6:80.0|TCP,10,1423,142.3,962.566844919786,0.0010388888888888887,10.10.10.30:51376.0,10.10.10.6:80.0,TCP,TCP,51376.0,80.0,5.0,5.0,610.0,813.0
10.10.10.30:51383.0-10.10.10.6:80.0|TCP,11,1815,165.0,499.8750312421895,0.0020004999999999997,10.10.10.30:51383.0,10.10.10.6:80.0,TCP,TCP,51383.0,80.0,6.0,5.0,605.0,1210.0
10.10.10.30:51389.0-10.10.10.6:80.0|TCP,10,1324,132.4,495.2947003467063,0.002019,10.10.10.30:51389.0,10.10.10.6:80.0,TCP,TCP,51389.0,80.0,5.0,5.0,543.0,781.0
10.10.10.30:51392.0-10.10.10.6:80.0|TCP,11,1828,166.1818181818182,561.1987204669173,0.0017819,10.10.10.30:51392.0,10.10.10.6:80.0,TCP,TCP,51392.0,80.0,6.0,5.0,605.0,1223.0
10.10.10.30:51398.0-10.10.10.6:80.0|TCP,11,1828,166.1818181818182,469.35135642542,0.0021306000000000003,10.10.10.30:51398.0,10.10.10.6:80.0,TCP,TCP,51398.0,80.0,6.0,5.0,606.0,1222.0
10.10.10.30:51402.0-10.10.10.6:80.0|TCP,11,1827,166.0909090909091,594.7071067499256,0.0016815,10.10.10.30:51402.0,10.10.10.6:80.0,TCP,TCP,51402.0,80.0,6.0,5.0,605.0,1222.0
10.10.10.30:51403.0-10.10.10.6:80.0|TCP,10,1444,144.4,178.36263104698867,0.005606555555555556,10.10.10.30:51403.0,10.10.10.6:80.0,TCP,TCP,51403.0,80.0,5.0,5.0,607.0,837.0
10.10.10.30:51427.0-10.10.10.6:80.0|TCP,17,5894,346.70588235294116,638.6715631486508,0.0015657499999999999,10.10.10.30:51427.0,10.10.10.6:80.0,TCP,TCP,51427.0,80.0,8.0,9.0,729.0,5165.0
10.10.10.30:51432.0-10.10.10.6:80.0|TCP,11,1828,166.1818181818182,821.2203334154555,0.0012177,10.10.10.30:51432.0,10.10.10.6:80.0,TCP,TCP,51432.0,80.0,6.0,5.0,606.0,1222.0
10.10.10.30:51436.0-10.10.10.6:80.0|TCP,2,134,67.0,2597.4025974025976,0.000385,10.10.10.30:51436.0,10.10.10.6:80.0,TCP,TCP,51436.0,80.0,1.0,1.0,74.0,60.0
10.10.10.30:51454.0-10.10.10.6:80.0|TCP,11,1829,166.27272727272728,447.00728621876533,0.0022370999999999997,10.10.10.30:51454.0,10.10.10.6:80.0,TCP,TCP,51454.0,80.0,6.0,5.0,606.0,1223.0
10.10.10.30:51460.0-10.10.10.6:80.0|TCP,11,1826,166.0,804.7642040882022,0.0012426,10.10.10.30:51460.0,10.10.10.6:80.0,TCP,TCP,51460.0,80.0,6.0,5.0,604.0,1222.0
10.10.10.30:51462.0-10.10.10.6:80.0|TCP,11,1829,166.27272727272728,506.8937550689376,0.0019728,10.10.10.30:51462.0,10.10.10.6:80.0,TCP,TCP,51462.0,80.0,6.0,5.0,606.0,1223.0
10.10.10.30:51464.0-10.10.10.6:80.0|TCP,11,1813,164.8181818181818,539.548937088594,0.0018534000000000003,10.10.10.30:51464.0,10.10.10.6:80.0,TCP,TCP,51464.0,80.0,6.0,5.0,604.0,1209.0
10.10.10.30:51466.0-10.10.10.6:80.0|TCP,16,3792,237.0,765.4232790733275,0.0013064666666666666,10.10.10.30:51466.0,10.10.10.6:80.0,TCP,TCP,51466.0,80.0,8.0,8.0,728.0,3064.0
10.10.10.30:51470.0-10.10.10.6:80.0|TCP,10,1349,134.9,460.3816051971968,0.002172111111111111,10.10.10.30:51470.0,10.10.10.6:80.0,TCP,TCP,51470.0,80.0,5.0,5.0,542.0,807.0
10.10.10.30:51480.0-10.10.10.6:80.0|TCP,10,1352,135.2,477.73236371357285,0.0020932222222222224,10.10.10.30:51480.0,10.10.10.6:80.0,TCP,TCP,51480.0,80.0,5.0,5.0,544.0,808.0
10.10.10.30:51486.0-10.10.10.6:80.0|TCP,11,1816,165.0909090909091,309.2624091541673,0.0032334999999999994,10.10.10.30:51486.0,10.10.10.6:80.0,TCP,TCP,51486.0,80.0,6.0,5.0,606.0,1210.0
10.10.10.30:51496.0-10.10.10.6:80.0|TCP,11,1829,166.27272727272728,508.05263425290855,0.0019683,10.10.10.30:51496.0,10.10.10.6:80.0,TCP,TCP,51496.0,80.0,6.0,5.0,606.0,1223.0
10.10.10.30:51497.0-10.10.10.6:80.0|TCP,10,1324,132.4,623.4413965087282,0.001604,10.10.10.30:51497.0,10.10.10.6:80.0,TCP,TCP,51497.0,80.0,5.0,5.0,543.0,781.0
10.10.10.30:51503.0-10.10.10.6:80.0|TCP,11,1826,166.0,570.4831992697815,0.0017529,10.10.10.30:51503.0,10.10.10.6:80.0,TCP,TCP,51503.0,80.0,6.0,5.0,604.0,1222.0
10.10.10.30:51504.0-10.10.10.6:80.0|TCP,18,3924,218.0,1132.72921108742,0.0008828235294117648,10.10.10.30:51504.0,10.10.10.6:80.0,TCP,TCP,51504.0,80.0,9.0,9.0,794.0,3130.0
10.10.10.30:51507.0-10.10.10.6:80.0|TCP,11,1829,166.27272727272728,477.1675335210192,0.0020957,10.10.10.30:51507.0,10.10.10.6:80.0,TCP,TCP,51507.0,80.0,6.0,5.0,606.0,1223.0
10.10.10.30:51511.0-10.10.10.6:80.0|TCP,11,1814,164.9090909090909,626.8413464552123,0.0015952999999999998,10.10.10.30:51511.0,10.10.10.6:80.0,TCP,TCP,51511.0,80.0,6.0,5.0,605.0,1209.0
10.10.10.30:51516.0-10.10.10.6:80.0|TCP,11,1826,166.0,482.1368304324767,0.0020740999999999997,10.10.10.30:51516.0,10.10.10.6:80.0,TCP,TCP,51516.0,80.0,6.0,5.0,604.0,1222.0
10.10.10.30:51522.0-10.10.10.6:80.0|TCP,11,1829,166.27272727272728,635.8491765753163,0.0015727000000000002,10.10.10.30:51522.0,10.10.10.6:80.0,TCP,TCP,51522.0,80.0,6.0,5.0,606.0,1223.0
10.10.10.30:51523.0-10.10.10.6:80.0|TCP,11,1828,166.1818181818182,470.21206564160434,0.0021267,10.10.10.30:51523.0,10.10.10.6:80.0,TCP,TCP,51523.0,80.0,6.0,5.0,606.0,1222.0
10.10.10.30:51533.0-10.10.10.6:80.0|TCP,11,1827,166.0909090909091,787.0297497245396,0.0012706,10.10.10.30:51533.0,10.10.10.6:80.0,TCP,TCP,51533.0,80.0,6.0,5.0,605.0,1222.0
10.10.10.30:51569.0-10.10.10.6:80.0|TCP,11,1828,166.1818181818182,489.2607270414403,0.0020439,10.10.10.30:51569.0,10.10.10.6:80.0,TCP,TCP,51569.0,80.0,6.0,5.0,606.0,1222.0
10.10.10.30:51583.0-10.10.10.6:80.0|TCP,10,1324,132.4,1280.5919180421174,0.0007808888888888888,10.10.10.30:51583.0,10.10.10.6:80.0,TCP,TCP,51583.0,80.0,5.0,5.0,543.0,781.0
10.10.10.30:51597.0-10.10.10.6:80.0|TCP,12,1894,157.83333333333334,290.3523822093177,0.0034440909090909092,10.10.10.30:51597.0,10.10.10.6:80.0,TCP,TCP,51597.0,80.0,6.0,6.0,621.0,1273.0
